0.0	1.0
0.001	0.9999533878974227
0.002	0.9998142266048766
0.003	0.9995833870524293
0.004	0.9992617716039384
0.005	0.9988500717980947
0.006	0.9983492521195393
0.007	0.9977596757467012
0.008	0.9970827573936117
0.009000000000000001	0.9963193023503565
0.01	0.9954697312607702
0.011	0.9945347220409729
0.012	0.9935167920853621
0.013000000000000001	0.9924160516671948
0.014	0.9912333186872943
0.015	0.9899681291861661
0.016	0.9886225907315945
0.017	0.9871974963734328
0.018000000000000002	0.9856930331793332
0.019	0.9841105827737024
0.02	0.9824509270343484
0.021	0.9807157019557167
0.022	0.9789052271862275
0.023	0.977021242211624
0.024	0.9750638720793289
0.025	0.973034582586606
0.026000000000000002	0.9709325800003524
0.027	0.9687612311692714
0.028	0.9665191802475673
0.029	0.9642084367365871
0.03	0.9618291294426069
0.031	0.959383309906081
0.032	0.956869951167713
0.033	0.9542911000880502
0.034	0.9516455487954354
0.035	0.9489350244759491
0.036000000000000004	0.946162187510784
0.037	0.9433292868555059
0.038	0.9404330101882233
0.039	0.9374773391488327
0.04	0.9344621240917875
0.041	0.9313910022409005
0.042	0.9282660006763653
0.043000000000000003	0.925084239644156
0.044	0.9218483963488436
0.045	0.9185600458942444
0.046	0.9152171208275952
0.047	0.9118238674165385
0.048	0.9083790646121653
0.049	0.9048855924203866
0.05	0.9013439010276014
0.051000000000000004	0.8977544606919667
0.052000000000000005	0.8941186503643536
0.053	0.8904370955082793
0.054	0.8867124780708017
0.055	0.8829463900995281
0.056	0.8791371782667486
0.057	0.875289429940813
0.058	0.8713989706769587
0.059000000000000004	0.8674702358089759
0.06	0.8635033531445232
0.061	0.8594954243963995
0.062	0.8554506196389524
0.063	0.8513699206886775
0.064	0.847254531648377
0.065	0.8431059159839165
0.066	0.8389241379823441
0.067	0.8347070945725242
0.068	0.830459856662276
0.069	0.8261814346983339
0.07	0.8218759383431401
0.07100000000000001	0.8175407905807176
0.07200000000000001	0.8131733944622374
0.073	0.8087770607831967
0.074	0.8043559719946008
0.075	0.799908679650081
0.076	0.7954356847504173
0.077	0.7909374400520897
0.078	0.7864207346108124
0.079	0.7818832301696222
0.08	0.7773239076285666
0.081	0.7727463075771682
0.082	0.7681460903733643
0.083	0.7635274637040705
0.084	0.758892254935328
0.085	0.7542388234134221
0.08600000000000001	0.7495693502904189
0.08700000000000001	0.7448852960683655
0.088	0.7401864847567025
0.089	0.7354742437555961
0.09	0.7307465832327374
0.091	0.7260075497528222
0.092	0.7212568201187756
0.093	0.7164941708700157
0.094	0.7117219598723252
0.095	0.7069399781774856
0.096	0.7021465513248236
0.097	0.6973412703471429
0.098	0.6925301075708257
0.099	0.6877103806826144
0.1	0.6828852003402701
0.101	0.6780525407656247
0.10200000000000001	0.6732163657191031
0.10300000000000001	0.6683757075410842
0.10400000000000001	0.6635304371361423
0.105	0.658680276612916
0.106	0.6538237110150209
0.107	0.6489635733285165
0.108	0.6441009085655772
0.109	0.6392430287409224
0.11	0.6343886904083889
0.111	0.6295330053924216
0.112	0.6246792056478998
0.113	0.6198279841448546
0.114	0.6149777532217485
0.115	0.6101283026963403
0.116	0.6052822443994318
0.117	0.6004402497938114
0.11800000000000001	0.59559898931171
0.11900000000000001	0.5907642471698729
0.12	0.5859354791760764
0.121	0.5811142242199085
0.122	0.5762972675312266
0.123	0.5714807090262389
0.124	0.566676901127847
0.125	0.5618849316455197
0.126	0.5570998794354474
0.127	0.5523225799361319
0.128	0.5475531453091872
0.129	0.5427892197453743
0.13	0.5380355485749976
0.131	0.5332920287292973
0.132	0.5285566722934004
0.133	0.5238328971851263
0.134	0.5191238145627686
0.135	0.5144308432256782
0.136	0.5097506339090535
0.137	0.5050840796236458
0.138	0.5004291717340005
0.139	0.49578541530356374
0.14	0.4911547564613098
0.14100000000000001	0.4865407557428841
0.14200000000000002	0.4819445897510717
0.14300000000000002	0.4773601970308804
0.14400000000000002	0.47279187492321223
0.145	0.46824176563447006
0.146	0.4637099887900883
0.147	0.4591952954387258
0.148	0.45469915584541964
0.149	0.45021713901630184
0.15	0.4457525075104142
0.151	0.44130721696979547
0.152	0.4368742695792175
0.153	0.4324588510959301
0.154	0.4280660204499474
0.155	0.42369134017492877
0.156	0.4193367221766339
0.157	0.41499834841708044
0.158	0.41067722170623855
0.159	0.4063769329939437
0.16	0.40209240596713247
0.161	0.3978281717909214
0.162	0.3935859227563693
0.163	0.38936325853075043
0.164	0.3851629533702533
0.165	0.38098701609550834
0.166	0.3768338314449604
0.167	0.37270533287344393
